title:PandaPaxx S16 Rolls

// Under Your Skin - Under your Skin (pve)
//notes: I’ve been hearing a lot of chatter about this bow. For good reason. It’s arguably a better Hush. Successful warm-up in conjunction with archer’s tempo really drops that draw time to near-instantaneous speeds. Ideally I would love that draw time and a damage perk to really maximize fun. A bow with chain reaction? Just better dragonfly. Bungie give it to me. Back to Under Your Skin we have a neutral bow that has utility being a legendary void option. Le Monarche just got a wonderful catalyst in unrelenting, so you could potentially have a legendary lemon through dragonfly and unrelenting together. I do think the uniqueness of archer’s tempo and successful warm-up is a great combo, but for every-day play the combos of archer’s and dragonfly or explosive head, or adaptive munitions to rip through various shields is just a better play.

Where the instant draw time really comes into a life of its own is PvP. Unfortunately to Under Your Skin’s detriment, this entirely relies on kills to get going, but once it does? Nearly unstoppable. Hush did have the benefit of not needing a kill, but with the chaos of 6v6 you really don’t need to worry as much. Clean someone up and reap the benefits. Another good combo would be the newly buffed hip-fire grip with opening shot for all the aim assist to hot-swap to a 120 hand cannon or another combo to clean up. tags:pve
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,3300816228,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,3528046508,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,1583705720,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,1409206216,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,1171147302,4049631843
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,1683379515
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,3108830275
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,855168139
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,859780267
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,2216471363
dimwishlist:item=4096943616&perks=3525010810,3492396210,2779035018,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,3300816228,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,3528046508,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,1583705720,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,1409206216,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,1171147302,4049631843
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,1683379515
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,3108830275
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,855168139
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,859780267
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,2216471363
dimwishlist:item=4096943616&perks=3525010810,2822142346,2779035018,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,3300816228,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,3528046508,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,1583705720,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,1409206216,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,1171147302,4049631843
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,1683379515
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,3108830275
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,855168139
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,859780267
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,2216471363
dimwishlist:item=4096943616&perks=3798852852,3492396210,2779035018,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,3300816228,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,3528046508,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,1583705720,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,1409206216,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,1171147302,4049631843
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,1683379515
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,3108830275
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,855168139
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,859780267
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,2216471363
dimwishlist:item=4096943616&perks=3798852852,2822142346,2779035018,4049631843


// Snorri FR5 - Snorri-FR5 (pve)
//notes: If only Snorri-FR5 was released last season. Compulsive reloader has its best use when paired with reservoir burst to maximize uptime on that larger damage. Couple that with last season’s particle deconstruction and chefs kiss. Unfortunately we can only work with the seasonal mods we have now, so Snorri-FR5 falls off considerably, but still has great utility in double special weapons builds as the primary form of add-clear. Pair this with another special weapon that does good single target damage and you have yourself a build (heavy weapon optional).

In terms of PvP Snorri-FR5’s main competition is the Main Ingredient. Xur has now sold two incredible rolls and the Dares of Eternity offer Main Ingredient on a three week. Likely Suspect just doesn’t do enough to make me swap from my old rolls to this. Crafting does make it easier to get what you want, and Snorri-FR5 does have a better lethality perk in successful warm-up, but that is more of a 6v6 perk, which anything can work in 6s. tags:pve
dimwishlist:item=4114929480&perks=839105230,1483536627,671806388,1427256713
dimwishlist:item=4114929480&perks=839105230,1483536627,671806388,4104185692
dimwishlist:item=4114929480&perks=839105230,1483536627,671806388,4049631843
dimwishlist:item=4114929480&perks=839105230,1483536627,1583705720,1427256713
dimwishlist:item=4114929480&perks=839105230,1483536627,1583705720,4104185692
dimwishlist:item=4114929480&perks=839105230,1483536627,1583705720,4049631843
dimwishlist:item=4114929480&perks=839105230,1483536627,3436462433,1427256713
dimwishlist:item=4114929480&perks=839105230,1483536627,3436462433,4104185692
dimwishlist:item=4114929480&perks=839105230,1483536627,3436462433,4049631843
dimwishlist:item=4114929480&perks=839105230,689005463,671806388,1427256713
dimwishlist:item=4114929480&perks=839105230,689005463,671806388,4104185692
dimwishlist:item=4114929480&perks=839105230,689005463,671806388,4049631843
dimwishlist:item=4114929480&perks=839105230,689005463,1583705720,1427256713
dimwishlist:item=4114929480&perks=839105230,689005463,1583705720,4104185692
dimwishlist:item=4114929480&perks=839105230,689005463,1583705720,4049631843
dimwishlist:item=4114929480&perks=839105230,689005463,3436462433,1427256713
dimwishlist:item=4114929480&perks=839105230,689005463,3436462433,4104185692
dimwishlist:item=4114929480&perks=839105230,689005463,3436462433,4049631843
dimwishlist:item=4114929480&perks=839105230,2680121939,671806388,1427256713
dimwishlist:item=4114929480&perks=839105230,2680121939,671806388,4104185692
dimwishlist:item=4114929480&perks=839105230,2680121939,671806388,4049631843
dimwishlist:item=4114929480&perks=839105230,2680121939,1583705720,1427256713
dimwishlist:item=4114929480&perks=839105230,2680121939,1583705720,4104185692
dimwishlist:item=4114929480&perks=839105230,2680121939,1583705720,4049631843
dimwishlist:item=4114929480&perks=839105230,2680121939,3436462433,1427256713
dimwishlist:item=4114929480&perks=839105230,2680121939,3436462433,4104185692
dimwishlist:item=4114929480&perks=839105230,2680121939,3436462433,4049631843
dimwishlist:item=4114929480&perks=4090651448,1483536627,671806388,1427256713
dimwishlist:item=4114929480&perks=4090651448,1483536627,671806388,4104185692
dimwishlist:item=4114929480&perks=4090651448,1483536627,671806388,4049631843
dimwishlist:item=4114929480&perks=4090651448,1483536627,1583705720,1427256713
dimwishlist:item=4114929480&perks=4090651448,1483536627,1583705720,4104185692
dimwishlist:item=4114929480&perks=4090651448,1483536627,1583705720,4049631843
dimwishlist:item=4114929480&perks=4090651448,1483536627,3436462433,1427256713
dimwishlist:item=4114929480&perks=4090651448,1483536627,3436462433,4104185692
dimwishlist:item=4114929480&perks=4090651448,1483536627,3436462433,4049631843
dimwishlist:item=4114929480&perks=4090651448,689005463,671806388,1427256713
dimwishlist:item=4114929480&perks=4090651448,689005463,671806388,4104185692
dimwishlist:item=4114929480&perks=4090651448,689005463,671806388,4049631843
dimwishlist:item=4114929480&perks=4090651448,689005463,1583705720,1427256713
dimwishlist:item=4114929480&perks=4090651448,689005463,1583705720,4104185692
dimwishlist:item=4114929480&perks=4090651448,689005463,1583705720,4049631843
dimwishlist:item=4114929480&perks=4090651448,689005463,3436462433,1427256713
